VaccinationDate,age_group,first_dose,second_dose,third_dose,fourth_dose
25/05/2021,40-49,287,371,0,0
25/05/2021,50-59,163,248,0,0
25/05/2021,60-69,145,189,0,0
25/05/2021,70-79,68,101,0,0
25/05/2021,80-89,31,70,0,0
25/05/2021,90+,5,24,0,0
26/05/2021,0-19,251,370,0,0
26/05/2021,20-29,383,636,0,0
26/05/2021,30-39,280,629,0,0
26/05/2021,40-49,193,353,0,0
26/05/2021,50-59,121,205,0,0
26/05/2021,60-69,82,148,0,0
26/05/2021,70-79,54,93,0,0
26/05/2021,80-89,25,55,0,0
26/05/2021,90+,5,5,0,0
27/05/2021,0-19,303,594,0,0
27/05/2021,20-29,542,964,0,0
27/05/2021,30-39,414,651,0,0
27/05/2021,40-49,246,371,0,0
27/05/2021,50-59,176,242,0,0
27/05/2021,60-69,81,169,0,0
27/05/2021,70-79,50,94,0,0
27/05/2021,80-89,21,71,0,0
27/05/2021,90+,5,23,0,0
28/05/2021,0-19,128,179,0,0
28/05/2021,20-29,191,283,0,0
28/05/2021,30-39,171,362,0,0
28/05/2021,40-49,120,244,0,0
28/05/2021,50-59,90,174,0,0
28/05/2021,60-69,42,97,0,0
28/05/2021,70-79,22,39,0,0
28/05/2021,80-89,5,15,0,0
28/05/2021,90+,5,5,0,0
29/05/2021,0-19,23,35,0,0
29/05/2021,20-29,47,82,0,0
29/05/2021,30-39,41,42,0,0
29/05/2021,40-49,40,27,0,0
29/05/2021,50-59,18,18,0,0
29/05/2021,60-69,5,5,0,0
29/05/2021,70-79,5,5,0,0
29/05/2021,80-89,5,5,0,0
29/05/2021,90+,0,5,0,0
30/05/2021,0-19,241,302,0,0
30/05/2021,20-29,424,493,0,0
30/05/2021,30-39,370,449,0,0
30/05/2021,40-49,250,283,0,0
30/05/2021,50-59,171,165,0,0
30/05/2021,60-69,96,112,0,0
30/05/2021,70-79,58,79,0,0
30/05/2021,80-89,25,36,0,0
30/05/2021,90+,5,5,0,0
31/05/2021,0-19,201,319,0,0
31/05/2021,20-29,540,549,0,0
31/05/2021,30-39,472,508,0,0
31/05/2021,40-49,223,287,0,0
31/05/2021,50-59,130,199,0,0
31/05/2021,60-69,98,130,0,0
31/05/2021,70-79,47,67,0,0
31/05/2021,80-89,5,19,0,0
31/05/2021,90+,5,5,0,0
01/06/2021,0-19,220,307,0,0
01/06/2021,20-29,394,481,0,0
01/06/2021,30-39,269,423,0,0
01/06/2021,40-49,199,236,0,0
01/06/2021,50-59,149,151,0,0
01/06/2021,60-69,65,107,0,0
01/06/2021,70-79,38,57,0,0
01/06/2021,80-89,27,40,0,0
01/06/2021,90+,5,5,0,0
02/06/2021,0-19,244,268,0,0
02/06/2021,20-29,485,439,0,0
02/06/2021,30-39,302,352,0,0
02/06/2021,40-49,213,211,0,0
02/06/2021,50-59,125,149,0,0
02/06/2021,60-69,72,93,0,0
02/06/2021,70-79,43,49,0,0
02/06/2021,80-89,17,29,0,0
02/06/2021,90+,5,5,0,0
03/06/2021,0-19,522,276,0,0
03/06/2021,20-29,432,368,0,0
03/06/2021,30-39,277,320,0,0
03/06/2021,40-49,194,191,0,0
03/06/2021,50-59,124,141,0,0
03/06/2021,60-69,70,99,0,0
03/06/2021,70-79,39,50,0,0
03/06/2021,80-89,5,32,0,0
03/06/2021,90+,5,5,0,0
04/06/2021,0-19,548,163,0,0
04/06/2021,20-29,151,150,0,0
04/06/2021,30-39,149,174,0,0
04/06/2021,40-49,119,111,0,0
04/06/2021,50-59,68,87,0,0
04/06/2021,60-69,29,52,0,0
04/06/2021,70-79,5,25,0,0
04/06/2021,80-89,5,5,0,0
04/06/2021,90+,0,5,0,0
05/06/2021,0-19,33,29,0,0
05/06/2021,20-29,48,45,0,0
05/06/2021,30-39,52,34,0,0
05/06/2021,40-49,25,17,0,0
05/06/2021,50-59,15,5,0,0
05/06/2021,60-69,5,5,0,0
05/06/2021,70-79,5,5,0,0
05/06/2021,80-89,0,5,0,0
06/06/2021,0-19,3288,231,0,0
06/06/2021,20-29,326,253,0,0
06/06/2021,30-39,271,205,0,0
06/06/2021,40-49,149,106,0,0
06/06/2021,50-59,126,85,0,0
06/06/2021,60-69,65,57,0,0
06/06/2021,70-79,42,42,0,0
06/06/2021,80-89,5,5,0,0
06/06/2021,90+,5,5,0,0
07/06/2021,0-19,3058,115,0,0
07/06/2021,20-29,483,209,0,0
07/06/2021,30-39,373,179,0,0
07/06/2021,40-49,235,110,0,0
07/06/2021,50-59,123,81,0,0
07/06/2021,60-69,75,50,0,0
07/06/2021,70-79,45,32,0,0
07/06/2021,80-89,28,24,0,0
07/06/2021,90+,5,5,0,0
08/06/2021,0-19,2774,197,0,0
08/06/2021,20-29,288,287,0,0
08/06/2021,30-39,292,252,0,0
08/06/2021,40-49,150,163,0,0
08/06/2021,50-59,118,118,0,0
08/06/2021,60-69,73,86,0,0
08/06/2021,70-79,22,39,0,0
08/06/2021,80-89,5,19,0,0
08/06/2021,90+,5,5,0,0
09/06/2021,0-19,2554,236,0,0
09/06/2021,20-29,347,362,0,0
09/06/2021,30-39,268,275,0,0
09/06/2021,40-49,183,156,0,0
09/06/2021,50-59,109,107,0,0
09/06/2021,60-69,77,83,0,0
09/06/2021,70-79,47,58,0,0
09/06/2021,80-89,16,32,0,0
09/06/2021,90+,5,5,0,0
10/06/2021,0-19,2276,250,0,0
10/06/2021,20-29,387,340,0,0
10/06/2021,30-39,277,275,0,0
10/06/2021,40-49,182,168,0,0
10/06/2021,50-59,114,107,0,0
10/06/2021,60-69,69,76,0,0
10/06/2021,70-79,27,49,0,0
10/06/2021,80-89,5,19,0,0
10/06/2021,90+,5,5,0,0
11/06/2021,0-19,970,113,0,0
11/06/2021,20-29,137,145,0,0
11/06/2021,30-39,120,127,0,0
11/06/2021,40-49,79,91,0,0
11/06/2021,50-59,51,42,0,0
11/06/2021,60-69,5,30,0,0
11/06/2021,70-79,5,22,0,0
11/06/2021,80-89,5,5,0,0
11/06/2021,90+,5,5,0,0
12/06/2021,0-19,66,29,0,0
12/06/2021,20-29,49,44,0,0
12/06/2021,30-39,49,34,0,0
12/06/2021,40-49,30,28,0,0
12/06/2021,50-59,5,18,0,0
12/06/2021,60-69,5,5,0,0
12/06/2021,70-79,5,5,0,0
13/06/2021,0-19,2133,246,0,0
13/06/2021,20-29,311,328,0,0
13/06/2021,30-39,259,285,0,0
13/06/2021,40-49,178,161,0,0
13/06/2021,50-59,106,121,0,0
13/06/2021,60-69,64,60,0,0
13/06/2021,70-79,36,41,0,0
13/06/2021,80-89,5,5,0,0
13/06/2021,90+,5,5,0,0
14/06/2021,0-19,1906,307,0,0
14/06/2021,20-29,368,386,0,0
14/06/2021,30-39,315,317,0,0
14/06/2021,40-49,220,210,0,0
14/06/2021,50-59,111,138,0,0
14/06/2021,60-69,79,105,0,0
14/06/2021,70-79,31,31,0,0
14/06/2021,80-89,5,21,0,0
14/06/2021,90+,5,5,0,0
15/06/2021,0-19,1975,213,0,0
15/06/2021,20-29,377,349,0,0
15/06/2021,30-39,303,344,0,0
15/06/2021,40-49,198,174,0,0
15/06/2021,50-59,137,111,0,0
15/06/2021,60-69,88,86,0,0
15/06/2021,70-79,32,57,0,0
15/06/2021,80-89,16,24,0,0
15/06/2021,90+,5,5,0,0
16/06/2021,0-19,1711,169,0,0
16/06/2021,20-29,306,218,0,0
16/06/2021,30-39,268,202,0,0
16/06/2021,40-49,188,155,0,0
16/06/2021,50-59,132,79,0,0
16/06/2021,60-69,67,64,0,0
16/06/2021,70-79,31,55,0,0
16/06/2021,80-89,5,32,0,0
16/06/2021,90+,5,15,0,0
17/06/2021,0-19,1560,221,0,0
17/06/2021,20-29,399,296,0,0
17/06/2021,30-39,309,284,0,0
17/06/2021,40-49,218,151,0,0
17/06/2021,50-59,105,113,0,0
17/06/2021,60-69,75,58,0,0
17/06/2021,70-79,28,46,0,0
17/06/2021,80-89,17,15,0,0
17/06/2021,90+,5,5,0,0
18/06/2021,0-19,745,86,0,0
18/06/2021,20-29,155,112,0,0
18/06/2021,30-39,168,117,0,0
18/06/2021,40-49,100,76,0,0
18/06/2021,50-59,43,51,0,0
18/06/2021,60-69,30,31,0,0
18/06/2021,70-79,5,15,0,0
18/06/2021,80-89,5,5,0,0
18/06/2021,90+,5,5,0,0
19/06/2021,0-19,74,5,0,0
19/06/2021,20-29,64,37,0,0
19/06/2021,30-39,45,30,0,0
19/06/2021,40-49,21,32,0,0
19/06/2021,50-59,19,16,0,0
19/06/2021,60-69,5,5,0,0
19/06/2021,70-79,5,5,0,0
19/06/2021,80-89,5,0,0,0
20/06/2021,0-19,2168,218,0,0
20/06/2021,20-29,372,294,0,0
20/06/2021,30-39,310,312,0,0
20/06/2021,40-49,204,217,0,0
20/06/2021,50-59,139,142,0,0
20/06/2021,60-69,62,80,0,0
20/06/2021,70-79,35,44,0,0
20/06/2021,80-89,16,19,0,0
20/06/2021,90+,5,5,0,0
21/06/2021,0-19,3560,268,0,0
21/06/2021,20-29,640,297,0,0
21/06/2021,30-39,487,261,0,0
21/06/2021,40-49,257,155,0,0
21/06/2021,50-59,161,85,0,0
21/06/2021,60-69,78,68,0,0
21/06/2021,70-79,34,59,0,0
21/06/2021,80-89,15,5,0,0
21/06/2021,90+,5,5,0,0
22/06/2021,0-19,5366,167,0,0
22/06/2021,20-29,518,270,0,0
22/06/2021,30-39,406,253,0,0
22/06/2021,40-49,267,178,0,0
22/06/2021,50-59,177,114,0,0
22/06/2021,60-69,101,54,0,0
22/06/2021,70-79,47,36,0,0
22/06/2021,80-89,27,17,0,0
22/06/2021,90+,5,5,0,0
23/06/2021,0-19,8835,216,0,0
23/06/2021,20-29,612,373,0,0
23/06/2021,30-39,525,263,0,0
23/06/2021,40-49,344,173,0,0
23/06/2021,50-59,208,115,0,0
23/06/2021,60-69,127,75,0,0
23/06/2021,70-79,50,42,0,0
23/06/2021,80-89,36,21,0,0
23/06/2021,90+,5,5,0,0
24/06/2021,0-19,9906,430,0,0
24/06/2021,20-29,673,329,0,0
24/06/2021,30-39,537,259,0,0
24/06/2021,40-49,384,179,0,0
24/06/2021,50-59,280,110,0,0
24/06/2021,60-69,129,78,0,0
24/06/2021,70-79,85,52,0,0
24/06/2021,80-89,36,17,0,0
24/06/2021,90+,5,5,0,0
25/06/2021,0-19,6034,473,0,0
25/06/2021,20-29,281,108,0,0
25/06/2021,30-39,312,130,0,0
25/06/2021,40-49,248,103,0,0
25/06/2021,50-59,141,59,0,0
25/06/2021,60-69,55,41,0,0
25/06/2021,70-79,21,16,0,0
25/06/2021,80-89,5,5,0,0
25/06/2021,90+,5,0,0,0
26/06/2021,0-19,1959,38,0,0
26/06/2021,20-29,101,45,0,0
26/06/2021,30-39,73,49,0,0
26/06/2021,40-49,68,29,0,0
26/06/2021,50-59,37,16,0,0
26/06/2021,60-69,5,5,0,0
26/06/2021,70-79,5,5,0,0
26/06/2021,80-89,5,5,0,0
26/06/2021,90+,5,0,0,0
27/06/2021,0-19,11023,2360,0,0
27/06/2021,20-29,832,307,0,0
27/06/2021,30-39,752,286,0,0
27/06/2021,40-49,440,186,0,0
27/06/2021,50-59,293,148,0,0
27/06/2021,60-69,171,73,0,0
27/06/2021,70-79,66,52,0,0
27/06/2021,80-89,36,18,0,0
27/06/2021,90+,5,5,0,0
28/06/2021,0-19,11784,2588,0,0
28/06/2021,20-29,916,340,0,0
28/06/2021,30-39,659,271,0,0
28/06/2021,40-49,510,178,0,0
28/06/2021,50-59,340,124,0,0
28/06/2021,60-69,183,84,0,0
28/06/2021,70-79,71,56,0,0
28/06/2021,80-89,39,26,0,0
28/06/2021,90+,5,5,0,0
29/06/2021,0-19,13568,2609,0,0
29/06/2021,20-29,1008,280,0,0
29/06/2021,30-39,799,305,0,0
29/06/2021,40-49,576,216,0,0
29/06/2021,50-59,381,138,0,0
29/06/2021,60-69,206,96,0,0
29/06/2021,70-79,102,61,0,0
29/06/2021,80-89,50,26,0,0
29/06/2021,90+,5,5,0,0
30/06/2021,0-19,13357,2313,0,0
30/06/2021,20-29,936,294,0,0
30/06/2021,30-39,816,257,0,0
30/06/2021,40-49,600,190,0,0
30/06/2021,50-59,367,154,0,0
30/06/2021,60-69,212,93,0,0
30/06/2021,70-79,108,53,0,0
30/06/2021,80-89,64,29,0,0
30/06/2021,90+,5,5,0,0
01/07/2021,0-19,13562,2241,0,0
01/07/2021,20-29,998,338,0,0
01/07/2021,30-39,833,260,0,0
01/07/2021,40-49,620,192,0,0
01/07/2021,50-59,413,143,0,0
01/07/2021,60-69,227,120,0,0
01/07/2021,70-79,95,49,0,0
01/07/2021,80-89,50,20,0,0
01/07/2021,90+,16,5,0,0
02/07/2021,0-19,8051,1052,0,0
02/07/2021,20-29,525,133,0,0
02/07/2021,30-39,514,127,0,0
02/07/2021,40-49,349,100,0,0
02/07/2021,50-59,221,84,0,0
02/07/2021,60-69,98,56,0,0
02/07/2021,70-79,43,30,0,0
02/07/2021,80-89,17,5,0,0
02/07/2021,90+,5,5,0,0
03/07/2021,0-19,2060,108,0,0
03/07/2021,20-29,204,67,0,0
03/07/2021,30-39,160,39,0,0
03/07/2021,40-49,131,46,0,0
03/07/2021,50-59,62,18,0,0
03/07/2021,60-69,31,5,0,0
03/07/2021,70-79,19,5,0,0
03/07/2021,80-89,5,5,0,0
04/07/2021,0-19,14348,2132,0,0
04/07/2021,20-29,1033,264,0,0
04/07/2021,30-39,833,254,0,0
04/07/2021,40-49,639,195,0,0
04/07/2021,50-59,429,123,0,0
04/07/2021,60-69,241,103,0,0
04/07/2021,70-79,129,57,0,0
04/07/2021,80-89,63,23,0,0
04/07/2021,90+,5,5,0,0
05/07/2021,0-19,14064,1896,0,0
05/07/2021,20-29,1215,306,0,0
05/07/2021,30-39,932,277,0,0
05/07/2021,40-49,723,229,0,0
05/07/2021,50-59,473,145,0,0
05/07/2021,60-69,243,110,0,0
05/07/2021,70-79,135,50,0,0
05/07/2021,80-89,46,16,0,0
05/07/2021,90+,5,5,0,0
06/07/2021,0-19,13897,2086,0,0
06/07/2021,20-29,1356,391,0,0
06/07/2021,30-39,949,354,0,0
06/07/2021,40-49,689,254,0,0
06/07/2021,50-59,428,137,0,0
06/07/2021,60-69,294,102,0,0
06/07/2021,70-79,146,55,0,0
06/07/2021,80-89,57,20,0,0
06/07/2021,90+,17,5,0,0
07/07/2021,0-19,12014,1635,0,0
07/07/2021,20-29,1084,283,0,0
07/07/2021,30-39,871,277,0,0
07/07/2021,40-49,707,180,0,0
07/07/2021,50-59,386,127,0,0
07/07/2021,60-69,242,107,0,0
07/07/2021,70-79,122,50,0,0
07/07/2021,80-89,68,25,0,0
07/07/2021,90+,24,5,0,0
08/07/2021,0-19,12693,1725,0,0
08/07/2021,20-29,1266,322,0,0
08/07/2021,30-39,985,285,0,0
08/07/2021,40-49,704,233,0,0
08/07/2021,50-59,423,142,0,0
08/07/2021,60-69,247,86,0,0
08/07/2021,70-79,146,43,0,0
08/07/2021,80-89,82,22,0,0
08/07/2021,90+,29,5,0,0
09/07/2021,0-19,8673,889,0,0
09/07/2021,20-29,759,149,0,0
09/07/2021,30-39,638,173,0,0
09/07/2021,40-49,498,129,0,0
09/07/2021,50-59,302,68,0,0
09/07/2021,60-69,129,64,0,0
09/07/2021,70-79,63,24,0,0
09/07/2021,80-89,42,23,0,0
09/07/2021,90+,5,5,0,0
10/07/2021,0-19,3799,123,0,0
10/07/2021,20-29,381,77,0,0
10/07/2021,30-39,290,75,0,0
10/07/2021,40-49,256,61,0,0
10/07/2021,50-59,149,27,0,0
10/07/2021,60-69,73,5,0,0
10/07/2021,70-79,26,5,0,0
10/07/2021,80-89,5,5,0,0
11/07/2021,0-19,523,1991,0,0
11/07/2021,20-29,318,254,0,0
11/07/2021,30-39,248,243,0,0
11/07/2021,40-49,179,160,0,0
11/07/2021,50-59,103,77,0,0
11/07/2021,60-69,54,70,0,0
11/07/2021,70-79,19,26,0,0
11/07/2021,80-89,5,21,0,0
11/07/2021,90+,0,5,0,0
12/07/2021,0-19,1182,2714,0,0
12/07/2021,20-29,479,338,0,0
12/07/2021,30-39,276,243,0,0
12/07/2021,40-49,225,164,0,0
12/07/2021,50-59,135,104,0,0
12/07/2021,60-69,74,67,0,0
12/07/2021,70-79,27,33,0,0
12/07/2021,80-89,5,5,0,0
12/07/2021,90+,5,5,0,0
13/07/2021,0-19,1527,4341,0,0
13/07/2021,20-29,568,415,0,0
13/07/2021,30-39,361,265,0,0
13/07/2021,40-49,216,185,0,0
13/07/2021,50-59,142,121,0,0
13/07/2021,60-69,71,64,0,0
13/07/2021,70-79,35,36,0,0
13/07/2021,80-89,19,20,0,0
13/07/2021,90+,5,5,0,0
14/07/2021,0-19,1483,6534,0,0
14/07/2021,20-29,476,291,0,0
14/07/2021,30-39,292,291,0,0
14/07/2021,40-49,211,164,0,0
14/07/2021,50-59,122,99,0,0
14/07/2021,60-69,82,75,0,0
14/07/2021,70-79,38,40,0,0
14/07/2021,80-89,25,26,0,0
14/07/2021,90+,5,5,0,0
15/07/2021,0-19,1687,8147,0,0
15/07/2021,20-29,482,351,0,0
15/07/2021,30-39,322,287,0,0
15/07/2021,40-49,218,208,0,0
15/07/2021,50-59,147,122,0,0
15/07/2021,60-69,81,71,0,0
15/07/2021,70-79,35,68,0,0
15/07/2021,80-89,15,24,0,0
15/07/2021,90+,5,5,0,0
16/07/2021,0-19,725,5321,0,0
16/07/2021,20-29,219,142,0,0
16/07/2021,30-39,136,147,0,0
16/07/2021,40-49,92,141,0,0
16/07/2021,50-59,53,72,0,0
16/07/2021,60-69,26,33,0,0
16/07/2021,70-79,16,21,0,0
16/07/2021,80-89,5,5,0,0
16/07/2021,90+,5,5,0,0
17/07/2021,0-19,206,1199,0,0
17/07/2021,20-29,70,64,0,0
17/07/2021,30-39,36,44,0,0
17/07/2021,40-49,24,41,0,0
17/07/2021,50-59,5,24,0,0
17/07/2021,60-69,5,5,0,0
17/07/2021,70-79,5,5,0,0
17/07/2021,80-89,5,0,0,0
17/07/2021,90+,0,5,0,0
18/07/2021,0-19,1209,8800,0,0
18/07/2021,20-29,287,271,0,0
18/07/2021,30-39,239,276,0,0
18/07/2021,40-49,146,171,0,0
18/07/2021,50-59,87,118,0,0
18/07/2021,60-69,50,63,0,0
18/07/2021,70-79,32,37,0,0
18/07/2021,80-89,5,21,0,0
18/07/2021,90+,5,5,0,0
19/07/2021,0-19,1864,10156,0,0
19/07/2021,20-29,506,374,0,0
19/07/2021,30-39,320,321,0,0
19/07/2021,40-49,234,199,0,0
19/07/2021,50-59,126,126,0,0
19/07/2021,60-69,78,84,0,0
19/07/2021,70-79,44,45,0,0
19/07/2021,80-89,24,25,0,0
19/07/2021,90+,5,5,0,0
20/07/2021,0-19,1516,10676,0,0
20/07/2021,20-29,408,354,0,0
20/07/2021,30-39,277,322,0,0
20/07/2021,40-49,196,200,0,0
20/07/2021,50-59,110,119,0,0
20/07/2021,60-69,81,94,0,0
20/07/2021,70-79,50,60,0,0
20/07/2021,80-89,25,52,0,0
20/07/2021,90+,5,24,0,0
21/07/2021,0-19,1380,10641,0,0
21/07/2021,20-29,335,309,0,0
21/07/2021,30-39,243,313,0,0
21/07/2021,40-49,175,215,0,0
21/07/2021,50-59,124,151,0,0
21/07/2021,60-69,62,108,0,0
21/07/2021,70-79,39,77,0,0
21/07/2021,80-89,21,45,0,0
21/07/2021,90+,5,5,0,0
22/07/2021,0-19,1657,11860,0,0
22/07/2021,20-29,407,315,0,0
22/07/2021,30-39,294,403,0,0
22/07/2021,40-49,215,287,0,0
22/07/2021,50-59,144,190,0,0
22/07/2021,60-69,82,102,0,0
22/07/2021,70-79,39,59,0,0
22/07/2021,80-89,17,36,0,0
22/07/2021,90+,5,5,0,0
23/07/2021,0-19,1274,7516,0,0
23/07/2021,20-29,242,175,0,0
23/07/2021,30-39,230,234,0,0
23/07/2021,40-49,135,110,0,0
23/07/2021,50-59,77,100,0,0
23/07/2021,60-69,43,53,0,0
23/07/2021,70-79,5,29,0,0
23/07/2021,80-89,5,5,0,0
23/07/2021,90+,0,5,0,0
24/07/2021,0-19,393,1217,0,0
24/07/2021,20-29,89,104,0,0
24/07/2021,30-39,69,60,0,0
24/07/2021,40-49,50,61,0,0
24/07/2021,50-59,21,15,0,0
24/07/2021,60-69,5,5,0,0
24/07/2021,70-79,5,5,0,0
24/07/2021,80-89,5,5,0,0
25/07/2021,0-19,2818,13904,0,0
25/07/2021,20-29,553,450,0,0
25/07/2021,30-39,382,434,0,0
25/07/2021,40-49,280,266,0,0
25/07/2021,50-59,157,178,0,0
25/07/2021,60-69,122,118,0,0
25/07/2021,70-79,63,84,0,0
25/07/2021,80-89,27,39,0,0
25/07/2021,90+,5,5,0,0
26/07/2021,0-19,3400,11865,0,0
26/07/2021,20-29,624,533,0,0
26/07/2021,30-39,445,417,0,0
26/07/2021,40-49,311,268,0,0
26/07/2021,50-59,182,181,0,0
26/07/2021,60-69,110,126,0,0
26/07/2021,70-79,55,81,0,0
26/07/2021,80-89,24,36,0,0
26/07/2021,90+,5,5,0,0
27/07/2021,0-19,3541,11607,0,0
27/07/2021,20-29,728,656,0,0
27/07/2021,30-39,478,506,0,0
27/07/2021,40-49,346,303,0,0
27/07/2021,50-59,188,204,0,0
27/07/2021,60-69,109,147,0,0
27/07/2021,70-79,49,88,0,0
27/07/2021,80-89,27,32,0,0
27/07/2021,90+,15,15,0,0
28/07/2021,0-19,2468,10652,0,0
28/07/2021,20-29,496,437,0,0
28/07/2021,30-39,411,463,0,0
28/07/2021,40-49,255,269,0,0
28/07/2021,50-59,163,204,0,0
28/07/2021,60-69,89,136,0,0
28/07/2021,70-79,48,91,0,0
28/07/2021,80-89,42,50,0,0
28/07/2021,90+,5,33,0,0
29/07/2021,0-19,2937,12072,0,0
29/07/2021,20-29,549,568,0,0
29/07/2021,30-39,471,595,0,0
29/07/2021,40-49,310,382,0,0
29/07/2021,50-59,197,207,0,0
29/07/2021,60-69,90,167,0,0
29/07/2021,70-79,61,109,0,0
29/07/2021,80-89,27,56,0,0
29/07/2021,90+,5,27,0,0
30/07/2021,0-19,1661,9561,0,0
30/07/2021,20-29,298,342,0,0
30/07/2021,30-39,253,375,0,0
30/07/2021,40-49,195,247,0,0
30/07/2021,50-59,132,154,0,0
30/07/2021,60-69,56,93,1916,0
30/07/2021,70-79,32,42,1598,0
30/07/2021,80-89,5,25,447,0
30/07/2021,90+,5,5,58,0
31/07/2021,0-19,997,2987,0,0
31/07/2021,20-29,136,182,0,0
31/07/2021,30-39,115,148,0,0
31/07/2021,40-49,70,99,0,0
31/07/2021,50-59,42,54,0,0
31/07/2021,60-69,24,46,2925,0
31/07/2021,70-79,5,18,2451,0
31/07/2021,80-89,5,5,646,0
31/07/2021,90+,0,5,90,0
01/08/2021,0-19,2110,2768,0,0
01/08/2021,20-29,288,175,0,0
01/08/2021,30-39,211,119,0,0
01/08/2021,40-49,172,83,0,0
01/08/2021,50-59,87,56,0,0
01/08/2021,60-69,61,70,11942,0
01/08/2021,70-79,49,49,12793,0
01/08/2021,80-89,59,28,5209,0
01/08/2021,90+,34,5,943,0
02/08/2021,0-19,2087,2199,0,0
02/08/2021,20-29,366,291,0,0
02/08/2021,30-39,229,184,0,0
02/08/2021,40-49,144,110,0,0
02/08/2021,50-59,118,101,0,0
02/08/2021,60-69,85,134,22357,0
02/08/2021,70-79,50,86,24024,0
02/08/2021,80-89,30,42,9797,0
02/08/2021,90+,15,16,2115,0
03/08/2021,0-19,2202,2124,0,0
03/08/2021,20-29,401,355,0,0
03/08/2021,30-39,276,254,0,0
03/08/2021,40-49,185,131,0,0
03/08/2021,50-59,111,96,0,0
03/08/2021,60-69,90,177,30308,0
03/08/2021,70-79,66,118,32024,0
03/08/2021,80-89,35,42,13401,0
03/08/2021,90+,5,20,2957,0
04/08/2021,0-19,2378,2031,0,0
04/08/2021,20-29,339,302,0,0
04/08/2021,30-39,285,254,0,0
04/08/2021,40-49,178,159,0,0
04/08/2021,50-59,133,86,0,0
04/08/2021,60-69,99,192,31421,0
04/08/2021,70-79,65,145,32392,0
04/08/2021,80-89,31,60,13733,0
04/08/2021,90+,5,18,2902,0
05/08/2021,0-19,3000,2219,0,0
05/08/2021,20-29,498,300,0,0
05/08/2021,30-39,324,266,0,0
05/08/2021,40-49,231,164,0,0
05/08/2021,50-59,150,124,0,0
05/08/2021,60-69,137,229,35571,0
05/08/2021,70-79,88,162,35161,0
05/08/2021,80-89,54,77,14308,0
05/08/2021,90+,17,22,3016,0
06/08/2021,0-19,1747,1147,0,0
06/08/2021,20-29,168,150,0,0
06/08/2021,30-39,170,141,0,0
06/08/2021,40-49,115,85,0,0
06/08/2021,50-59,69,66,0,0
06/08/2021,60-69,73,143,19284,0
06/08/2021,70-79,54,74,16841,0
06/08/2021,80-89,20,31,6915,0
06/08/2021,90+,5,5,1446,0
07/08/2021,0-19,693,323,0,0
07/08/2021,20-29,100,96,0,0
07/08/2021,30-39,87,54,0,0
07/08/2021,40-49,47,38,0,0
07/08/2021,50-59,34,33,0,0
07/08/2021,60-69,27,74,11993,0
07/08/2021,70-79,18,41,10484,0
07/08/2021,80-89,5,17,3909,0
07/08/2021,90+,5,5,751,0
08/08/2021,0-19,3486,1754,0,0
08/08/2021,20-29,430,278,0,0
08/08/2021,30-39,330,245,0,0
08/08/2021,40-49,267,155,0,0
08/08/2021,50-59,162,124,0,0
08/08/2021,60-69,164,259,33259,0
08/08/2021,70-79,75,170,30499,0
08/08/2021,80-89,50,75,12879,0
08/08/2021,90+,23,5,2547,0
09/08/2021,0-19,3676,1606,0,0
09/08/2021,20-29,495,363,0,0
09/08/2021,30-39,374,256,0,0
09/08/2021,40-49,274,173,0,0
09/08/2021,50-59,166,115,0,0
09/08/2021,60-69,174,277,31627,0
09/08/2021,70-79,98,167,28480,0
09/08/2021,80-89,59,77,12477,0
09/08/2021,90+,17,5,2674,0
10/08/2021,0-19,3532,1544,0,0
10/08/2021,20-29,635,374,0,0
10/08/2021,30-39,461,274,96,0
10/08/2021,40-49,329,185,514,0
10/08/2021,50-59,217,159,942,0
10/08/2021,60-69,165,301,31776,0
10/08/2021,70-79,117,228,27303,0
10/08/2021,80-89,60,105,12319,0
10/08/2021,90+,23,22,2431,0
11/08/2021,0-19,3580,1482,0,0
11/08/2021,20-29,590,323,0,0
11/08/2021,30-39,467,289,90,0
11/08/2021,40-49,357,200,597,0
11/08/2021,50-59,249,151,1074,0
11/08/2021,60-69,225,248,26411,0
11/08/2021,70-79,132,164,22124,0
11/08/2021,80-89,69,68,10145,0
11/08/2021,90+,19,5,2149,0
12/08/2021,0-19,4729,1725,0,0
12/08/2021,20-29,556,392,0,0
12/08/2021,30-39,573,278,86,0
12/08/2021,40-49,403,192,473,0
12/08/2021,50-59,302,175,836,0
12/08/2021,60-69,219,262,26084,0
12/08/2021,70-79,137,159,20321,0
12/08/2021,80-89,74,78,9513,0
12/08/2021,90+,26,17,2107,0
13/08/2021,0-19,2701,1058,0,0
13/08/2021,20-29,302,232,0,0
13/08/2021,30-39,281,198,88,0
13/08/2021,40-49,202,125,358,0
13/08/2021,50-59,125,175,16733,0
13/08/2021,60-69,103,155,13547,0
13/08/2021,70-79,57,75,8246,0
13/08/2021,80-89,33,27,3932,0
13/08/2021,90+,5,5,910,0
14/08/2021,0-19,1503,291,0,0
14/08/2021,20-29,211,123,0,0
14/08/2021,30-39,155,74,105,0
14/08/2021,40-49,129,71,373,0
14/08/2021,50-59,118,172,27018,0
14/08/2021,60-69,63,65,8995,0
14/08/2021,70-79,43,39,5239,0
14/08/2021,80-89,17,5,2244,0
14/08/2021,90+,5,5,492,0
15/08/2021,0-19,4718,2456,0,0
15/08/2021,20-29,661,440,0,0
